problem_id,language,revision,solution,link,date_time,difficulty,title,completion_count,author,tags
58ce8725c835848ad6000007,Shell,1,"#!/bin/bash

pi=$1

w=$2

pf=$3



echo ""$w*(100-$pi)/(100-$pf)"" | bc",https://www.codewars.com/kata/58ce8725c835848ad6000007,2023-04-08 15:13:48.626,7 kyu,Drying Potatoes,9448,g964,"['Fundamentals', 'Puzzles']"
56bc28ad5bdaeb48760009b0,Shell,1,"function removeChar() {

  local str=$1

  echo ""${str:1:-1}""

}

removeChar $1",https://www.codewars.com/kata/56bc28ad5bdaeb48760009b0,2023-03-27 11:00:44.662,8 kyu,Remove First and Last Character,215262,Steadyx,"['Strings', 'Fundamentals']"
59bfe5f15227ddf81900007b,Shell,1,ls -t | head -n 1,https://www.codewars.com/kata/59bfe5f15227ddf81900007b,2023-04-08 15:20:55.441,7 kyu,Return the latest modified file,327,ddellaquila,['Fundamentals']
582cb0224e56e068d800003c,Shell,1,"def litres(time):

    return (time * 0.5)//1",https://www.codewars.com/kata/582cb0224e56e068d800003c,2023-04-17 18:06:43.289,8 kyu,Keep Hydrated!,154528,paulrichard,"['Algorithms', 'Mathematics', 'Fundamentals']"
563a631f7cbbc236cf0000c2,Shell,1,"position=$1

roll=$2

# your code here

move()  {

  echo $((position + 2 * roll))

}



move",https://www.codewars.com/kata/563a631f7cbbc236cf0000c2,2023-03-31 06:07:28.588,8 kyu,Grasshopper - Terminal game move function,44795,danleavitt0,['Fundamentals']
582cd9033c1acf1d45000052,Shell,1,"#!/bin/bash



countToTwenty() {

  for i in $(seq 1 20); do

    echo ""Count: $i""

  done

}



countToTwenty",https://www.codewars.com/kata/582cd9033c1acf1d45000052,2023-03-31 06:10:18.776,8 kyu,Bash Basics - While Loop,1937,user5196477,['Fundamentals']
582cb0224e56e068d800003c,Shell,2,"#!/bin/bash

time=$1

# The fun begins here.

echo ""$(echo ""scale=0; $time*0.5/1"" | bc)""",https://www.codewars.com/kata/582cb0224e56e068d800003c,2023-04-08 14:49:00.663,8 kyu,Keep Hydrated!,154528,paulrichard,"['Algorithms', 'Mathematics', 'Fundamentals']"
57a0e5c372292dd76d000d7e,Shell,1,"#!/bin/bash

repeat=$1

string=$2



i=1

concat_str=""""

while [ $i -le $repeat ]

do

  concat_str=$concat_str$string

  i=$((i+1))

done



echo $concat_str",https://www.codewars.com/kata/57a0e5c372292dd76d000d7e,2023-03-27 12:31:12.252,8 kyu,String repeat,226341,wichu,"['Fundamentals', 'Strings']"
51f2b4448cadf20ed0000386,Shell,1,"#!/bin/bash



#code here   input args 1,out the result

string=""$1""

echo ""${string%%#*}""",https://www.codewars.com/kata/51f2b4448cadf20ed0000386,2023-04-10 16:53:32.655,7 kyu,Remove anchor from URL,32863,jhoffner,"['Regular Expressions', 'Strings', 'Fundamentals']"
58261acb22be6e2ed800003a,Shell,1,"#!/bin/bash

length=$1

width=$2

height=$3



volume=$(echo ""$length * $width * $height"" |bc)



echo $volume",https://www.codewars.com/kata/58261acb22be6e2ed800003a,2023-03-29 09:01:36.238,8 kyu,Volume of a Cuboid,72068,user5196477,"['Geometry', 'Fundamentals', 'Mathematics']"
55cb632c1a5d7b3ad0000145,Shell,1,"#!/bin/bash

n=$1



#code here

if [[ $n -ge 10 ]]; then

  echo ""Great, now move on to tricks""

else

  echo ""Keep at it until you get it""

fi",https://www.codewars.com/kata/55cb632c1a5d7b3ad0000145,2023-03-31 06:00:33.014,8 kyu,Keep up the hoop,52475,Tam Borine,['Fundamentals']
554e4a2f232cdd87d9000038,Shell,1,"#!/bin/sh



echo $1 | tr ""TACG"" ""ATGC""",https://www.codewars.com/kata/554e4a2f232cdd87d9000038,2023-04-22 16:05:19.947,7 kyu,Complementary DNA,179913,JustyFY,"['Strings', 'Fundamentals']"
56541980fa08ab47a0000040,Shell,1,"#!/bin/bash

printerError() {

    echo $(echo $1 | grep -o [^a-m] | wc -l)""/""${#1}

}

printerError $1",https://www.codewars.com/kata/56541980fa08ab47a0000040,2023-04-23 09:51:29.146,7 kyu,Printer Errors,123855,g964,['Fundamentals']
5a03b3f6a1c9040084001765,Shell,1,"n=$1

echo $(( ($n - 2) * 180 ))",https://www.codewars.com/kata/5a03b3f6a1c9040084001765,2023-04-08 15:24:45.419,7 kyu,Sum of angles,27594,DemonKing,"['Geometry', 'Fundamentals']"
55a70521798b14d4750000a4,Shell,1,"#!/bin/bash

#your code here

echo ""Hello, $1 how are you doing today?""",https://www.codewars.com/kata/55a70521798b14d4750000a4,2023-03-27 10:22:19.563,8 kyu,Returning Strings,151454,Aweson1,"['Strings', 'Fundamentals']"
55fd2d567d94ac3bc9000064,Shell,1,"n=$1

# Sum of the first n natural numbers = 0.5n(n+1)

# Sum of first n even numbers = n(n+1)

# Sum of first n odd numbers = n(n+1) - n = n^2

# Therefore we ca calculate the sum of the nth row of the triangle by (0.5*n*(n+1))^2 - (0.5*n*(n-1))^2

# Or (0.5*n)^2 * ((n+1)^2 - (n-1)^2)

# or 0.25 * n^2 * 4n

# or n^3



echo $(($1**3))",https://www.codewars.com/kata/55fd2d567d94ac3bc9000064,2023-04-22 16:12:31.860,7 kyu,Sum of odd numbers,133479,hhelwich,"['Arrays', 'Lists', 'Mathematics', 'Fundamentals']"
58261acb22be6e2ed800003a,Shell,2,"#!/bin/bash

length=$1

width=$2

height=$3



echo $length * $width * $height | bc",https://www.codewars.com/kata/58261acb22be6e2ed800003a,2023-03-29 09:02:07.896,8 kyu,Volume of a Cuboid,72068,user5196477,"['Geometry', 'Fundamentals', 'Mathematics']"
5625618b1fe21ab49f00001f,Shell,1,"#!/bin/bash 

say_hello(){

   # you code;

   echo Hello, $1

}

say_hello ""$1""",https://www.codewars.com/kata/5625618b1fe21ab49f00001f,2023-03-31 06:02:51.105,8 kyu,Grasshopper - Debug sayHello,45929,danleavitt0,['Fundamentals']
5625618b1fe21ab49f00001f,Shell,2,"#!/bin/bash 

say_hello(){

   echo ""Hello, $1""

}

say_hello ""$1""",https://www.codewars.com/kata/5625618b1fe21ab49f00001f,2023-03-31 06:04:12.816,8 kyu,Grasshopper - Debug sayHello,45929,danleavitt0,['Fundamentals']
634913db7611b9003dff49ad,Python,1,"import re

def purify(s: str) -> str:

    return re.sub(r"" {2,}"", "" "", re.sub(r""\w[iI]+\w|[iI]+\w|\w[iI]+|[iI]+"", """", s).strip())",https://www.codewars.com/kata/634913db7611b9003dff49ad,2023-05-08 12:53:50.397,7 kyu,The Culling of Stratholme,673,renzo.rt,"['Strings', 'Games', 'Regular Expressions']"
52685f7382004e774f0001f7,Python,1,"def make_readable(seconds):

    # Do something

    hours = seconds // 3600

    minutes = (seconds // 60) % 60

    seconds = seconds % 60

    return f""{hours:02d}:{minutes:02d}:{seconds:02d}""",https://www.codewars.com/kata/52685f7382004e774f0001f7,2023-03-08 11:18:55.462,5 kyu,Human Readable Time,113226,BattleRattle,"['Date Time', 'Mathematics', 'Algorithms']"
523b623152af8a30c6000027,Python,1,"def square(n):

    return 2 * sum(range(n + 1)) - n",https://www.codewars.com/kata/523b623152af8a30c6000027,2023-05-12 09:34:49.399,8 kyu,Function 2 - squaring an argument,53722,ineiti,['Fundamentals']
53da6d8d112bd1a0dc00008b,Python,1,"def reverse_list(l):

    l.reverse()

    return l",https://www.codewars.com/kata/53da6d8d112bd1a0dc00008b,2023-05-13 14:51:19.172,8 kyu,Reverse List Order,32956,cmgerber,"['Lists', 'Fundamentals']"
5552101f47fc5178b1000050,Python,1,"def dig_pow(n, p):

    # your code

    sequence = [int(num) ** (p + index) for index, num in enumerate(list(str(n)))]

    summation = sum(sequence)

    

    return summation // n if summation % n == 0 else -1",https://www.codewars.com/kata/5552101f47fc5178b1000050,2023-03-08 14:26:51.851,6 kyu,Playing with digits,114089,g964,"['Fundamentals', 'Mathematics']"
51f2d1cafc9c0f745c00037d,Python,1,"def solution(text, ending):

    return text[-len(ending):] == ending",https://www.codewars.com/kata/51f2d1cafc9c0f745c00037d,2023-05-11 13:43:59.686,7 kyu,String ends with?,157372,jhoffner,"['Strings', 'Fundamentals']"
585d7d5adb20cf33cb000235,Python,2,"def find_uniq(arr):

    a, b = set(arr)

    return a if arr.count(a) == 1 else b",https://www.codewars.com/kata/585d7d5adb20cf33cb000235,2023-05-13 09:14:32.963,6 kyu,Find the unique number,112872,isqua,"['Fundamentals', 'Algorithms', 'Arrays']"
6361bdb5d41160000ee6db86,Python,1,"# Each of the given inputs will be a word of 

# mixed case characters followed by either `cat` or `dog`.



search = r""\b(\w+)\b(?=\s+cat)|\b(\w+)\b(?=\s+dog)"" 



substitute = ""blue""",https://www.codewars.com/kata/6361bdb5d41160000ee6db86,2023-05-08 11:37:04.913,7 kyu,Painting Pets Blue (with regex),230,Captain Quack,"['Strings', 'Regular Expressions']"
5208f99aee097e6552000148,Python,1,"def solution(s):

    formatted_string = """"

    for char in s:

        if char == char.upper():

            formatted_string += "" ""

        formatted_string += char

    

    return formatted_string",https://www.codewars.com/kata/5208f99aee097e6552000148,2023-03-08 11:12:30.259,6 kyu,Break camelCase,83463,hakt,"['Strings', 'Fundamentals']"
5667e8f4e3f572a8f2000039,Python,1,"def accum(s):

    output_list = []

    for i, char in enumerate(s):

        output_list.append((char * (i + 1)).capitalize())

    

    return ""-"".join(output_list)",https://www.codewars.com/kata/5667e8f4e3f572a8f2000039,2023-05-11 13:45:48.417,7 kyu,Mumbling,187480,g964,"['Fundamentals', 'Strings', 'Puzzles']"
566044325f8fddc1c000002c,Python,1,"def even_chars(st): 

    if len(st) < 2 or len(st) > 100:

        return ""invalid string""

    

    return [char for i, char in enumerate(st) if i%2 == 1]",https://www.codewars.com/kata/566044325f8fddc1c000002c,2023-04-18 17:02:17.388,7 kyu,Return a string's even characters.,5534,tu6619,"['Fundamentals', 'Strings', 'Arrays']"
5a3dd29055519e23ec000074,Python,1,"def check_exam(arr1,arr2):

    return max(0, sum([4 if arr1[i] == arr2[i] else (0 if arr2[i] == """" else -1) for i in range(len(arr1))]))",https://www.codewars.com/kata/5a3dd29055519e23ec000074,2023-05-14 13:02:41.930,7 kyu,Check the exam,22972,Dmitry Kudla,"['Fundamentals', 'Arrays']"
517abf86da9663f1d2000003,Python,2,"import re



def to_camel_case(text):

    regex = r'[\W]+|_+'

    return """".join([word.capitalize() if i > 0 else word for i, word in enumerate(re.split(regex, text))])",https://www.codewars.com/kata/517abf86da9663f1d2000003,2023-04-29 12:25:36.646,6 kyu,Convert string to camel case,149192,jhoffner,"['Regular Expressions', 'Algorithms', 'Strings']"
5641275f07335295f10000d0,Python,1,"def split_the_bill(x):

    # Code Away!

    bill_total = sum(x.values())

    bill_split = bill_total / len(x)

    x = {friend: round(x[friend] - bill_split, 2) for friend in x}

    return x",https://www.codewars.com/kata/5641275f07335295f10000d0,2023-03-07 19:15:07.662,7 kyu,Split The Bill,6747,otajor,"['Fundamentals', 'Data Structures']"
54bf85e3d5b56c7a05000cf9,Python,1,"def number(lines):

    if len(lines) == 0:

        return []

    

    return [f""{i + 1}: {line}"" for i, line in enumerate(lines)]",https://www.codewars.com/kata/54bf85e3d5b56c7a05000cf9,2023-04-18 16:44:05.715,7 kyu,Testing 1-2-3,51326,acr,"['Arrays', 'Fundamentals']"
57b06f90e298a7b53d000a86,Python,1,"def queue_time(customers, n):

    # If there are no customers, return 0

    if len(customers) == 0:

        return 0



    # If there's less customers than tills return the highest time

    if len(customers) <= n:

        return max(customers)



    # Time

    time = 0



    # Now let's simulate people going through the queue

    # Fill the tills

    tills = [customers.pop(0) for i in range(n)]



    while len(customers) > 0:

        # Find the till with the shortest queue

        shortest = min(tills)

        # Find the index of the shortest queue

        index = tills.index(shortest)

        # Remove the customer from the till and adjust all the other tills

        tills = [till - shortest for till in tills]

        time += shortest



        # Now add customers to any empty tills

        tills = [customers.pop(0) if till <= 0 and customers else till for till in tills]



    # We've popped all the customers so now we just need to wait for the tills to empty

    time += max(tills)



    return time
",https://www.codewars.com/kata/57b06f90e298a7b53d000a86,2023-03-24 08:18:21.929,6 kyu,The Supermarket Queue,40363,mattlub,"['Arrays', 'Fundamentals']"
53dbd5315a3c69eed20002dd,Python,1,"def filter_list(l):

    return list(filter(lambda x: type(x) == int, l))",https://www.codewars.com/kata/53dbd5315a3c69eed20002dd,2023-05-07 08:43:06.153,7 kyu,List Filtering,213140,cmgerber,"['Lists', 'Filtering', 'Data Structures', 'Fundamentals']"
5ad0d8356165e63c140014d4,Python,1,"def final_grade(exam, projects):

    if exam > 90 or projects > 10:

        return 100

    if exam > 75 and projects >= 5:

        return 90

    if exam > 50 and projects >= 2:

        return 75

    return 0",https://www.codewars.com/kata/5ad0d8356165e63c140014d4,2023-05-12 12:59:39.048,8 kyu,Student's Final Grade,40841,ledocod,['Fundamentals']
5842df8ccbd22792a4000245,Python,1,"def expanded_form(num):

    extended_form = """"

    for pos, n in enumerate(str(num)):

        if n == ""0"":

            continue

        extended_form += n + ""0"" * (len(str(num)) - pos - 1) + "" + ""

        

    return extended_form[:-3]",https://www.codewars.com/kata/5842df8ccbd22792a4000245,2023-05-11 08:13:51.966,6 kyu,Write Number in Expanded Form,61951,Belax8,"['Strings', 'Mathematics', 'Algorithms', 'Fundamentals']"
540afbe2dc9f615d5e000425,Python,1,"import numpy as np

import math



class Sudoku(object):



    def __init__(self, data):

        try:

            self.data = np.array(data)

            self.size = len(self.data)

            self.valid = True

            

            # Do some preliminary checks to check we're actually valid

            invalid_nums = set([x for x in self.data.flatten() if not isinstance(x, np.int64) or x>self.size or x<1])

            if invalid_nums:

                self.valid = False

            

        except ValueError:

            print(""Invalid sudoku provided"")

            self.valid = False

            



    def is_valid(self):

        if not self.valid:

            return False

        

        # Check successively each 3x3 section, each row, then each column

        # Do this all in one loop to avoid 3 loops

        section_size = int(math.sqrt(self.size))

        for i in range(self.size):

            # First slice the data into sections

            xx = (i % section_size) * section_size

            yy = (i // section_size) * section_size

            data_slice = self.data[xx:xx + section_size, yy:yy + section_size]

            # Check the length of the list of the members of the slice is equal to the set of the members of the slice

            if len(data_slice.flatten()) != len(set(data_slice.flatten())):

                self.valid = False

                return False



            # Now we'll check each row is valid - this is easy and requires no data transformation

            if len(self.data[i]) != len(set(self.data[i])):

                self.valid = False

                return False



            # Now check each column is valid

            data_slice = self.data[:, i]

            if len(data_slice.flatten()) != len(set(data_slice.flatten())):

                self.valid = False

                return False

            

        # If we pass all tests then the grid is valid

        return True",https://www.codewars.com/kata/540afbe2dc9f615d5e000425,2023-04-24 09:57:50.421,4 kyu,Validate Sudoku with size `NxN`,7805,cbmono,"['Arrays', 'Puzzles', 'Algorithms']"
5266876b8f4bf2da9b000362,Python,1,"def likes(names):

    if not names:

        return ""no one likes this""

    if len(names) == 1:

        return f""{names[0]} likes this""

    if len(names) == 2:

        return f""{names[0]} and {names[1]} like this""

    if len(names) == 3:

        return f""{names[0]}, {names[1]} and {names[2]} like this""

    

    return f""{names[0]}, {names[1]} and {len(names) - 2} others like this""",https://www.codewars.com/kata/5266876b8f4bf2da9b000362,2023-05-11 14:19:39.890,6 kyu,Who likes it?,269429,BattleRattle,"['Strings', 'Fundamentals']"
567bf4f7ee34510f69000032,Python,2,"import re

def is_digit(n):

    return re.fullmatch(r""\d"", n) is not None",https://www.codewars.com/kata/567bf4f7ee34510f69000032,2023-05-05 12:33:11.930,8 kyu,Regexp Basics - is it a digit?,13409,taw,"['Regular Expressions', 'Fundamentals']"
521c2db8ddc89b9b7a0000c1,Python,1,"def snail(snail_map):

    #This solution sucks, sorry

    array_size = len(snail_map)

    if len(snail_map[0]) == 0:

        return []

    turns = 3

    steps = array_size - 1

    hmove = True

    vmove = False

    hdir = 1   

    vdir = -1  # Must start at -1 ince it gets flipepd at the first turn     

    row = 0

    column = 0

    snail_array = list()

    while len(snail_array) < array_size ** 2:

        for i in range(turns):

            for j in range(steps):

                snail_array.append(snail_map[row][column])

                column += hmove * hdir

                row += vmove * vdir

                

            hmove = not hmove

            vmove = not vmove

            if hmove:

                hdir *= -1

            if vmove:

                vdir *= -1

            

        turns = max(turns - 1, 2)

        steps = max(steps - 1, 1)

        

    # I made a mistake so there's one extra value on the end lol

    return snail_array[:-1]",https://www.codewars.com/kata/521c2db8ddc89b9b7a0000c1,2023-03-08 17:29:14.345,4 kyu,Snail,60339,stevenbarragan,"['Arrays', 'Algorithms']"
55ccdf1512938ce3ac000056,Python,1,"import re

def is_lock_ness_monster(string):

    print(string)

    pattern = re.compile(r""(tree fiddy)|(3\.50)|(three fifty)"")

    return re.search(pattern, string) is not None",https://www.codewars.com/kata/55ccdf1512938ce3ac000056,2023-05-05 12:45:51.388,8 kyu,A Strange Trip to the Market,12398,sergarrick,"['Regular Expressions', 'Strings', 'Fundamentals']"
57a37f3cbb99449513000cd8,Python,1,"import re

def get_number_from_string(string):

    return int(re.sub(r""\D"", """", string))",https://www.codewars.com/kata/57a37f3cbb99449513000cd8,2023-05-05 12:49:03.120,8 kyu,Get number from string,8819,wichu,"['Strings', 'Regular Expressions', 'Fundamentals']"
57d814e4950d8489720008db,Python,1,"def index(array, n):

    try:

        return array[n] ** n

    except IndexError:

        print(""""""

        FDHSALFASDGHFJLSHAGUISAOHGNJVPNOERBHBPJOSINAUICBFGUIPAIFHUEIPAHFIOEPWHAUFOPBEWVAIOFPEAWVHUOFPEHCAWOUPFHEIWOAVBPFHEIOIAWPVHNFHEIOWIPBAHCFVUEOWABPUVHFUEWAOBPCHFUEOBWVAPHFIEOCBWAHFIVOEBPWAHCFIOEBEWA4

        SFHODAFHDSUOAPFHDSIOAAGHPFDSOIUAHGIFDOSPAJGDISOAJFPDISAVOINPASUVIOVR

        SAVUFSAPVFUNODSAVUFINAPBSJGPRIONWBWAJGIRNOVAJPIOBNREAJGIORPENEJBJAGIONRPEJNAGINORPEJBGINORNEJGNBREP

        ABGNRJEAPOBIGNREJAGOINRBJEGIONPBRJEVIAGONRJBEAIOGNPRJVAIOGRNPJEBIOVGNRHJEAOPVBGUGIRHSUAJIGFHIOIADSGJILRKHJGJBBGHFOIJLRBKFHGHIRVPE#GVRBEA

        GGRAEIVGRIEVOVBGPHREVBIUTP48WAYRT78O489Q38PG;EROHA7GO9H438PAOUITG4O3PCVAT8BH49PA3CTY4B839PCT8B43HAV97GP4C3JIBT4VPH9G8BRUEAOGVLHIBUAHO4UBCHY9PH348AVTTOH4OGA3P9COHVF48ABOWPTOGC4A3VP8B;YTB4C8PAVP93TVBC4;U3AVT8;4U3VBA9PGPUY43AVT4

        EVT43AYV89T4OGYAV7GT8O4Y9AF894BPY30TVP4BYA398V8TY4A3U309PVTBOH493PAVUT04BAPVHOT79439VAT4

        3AAVTBU43A8V90PTG4A8B9VTY4BA8BW9CYTG4793VAPYT84B93PAYVHB98T4PY3AV98P4YT89B43PVYAP98PTP4CAYVH84TBH9PY3HAV8N40TYP

        """""")

        return -1",https://www.codewars.com/kata/57d814e4950d8489720008db,2023-05-12 14:36:05.126,8 kyu,N-th Power,34412,Milford,"['Fundamentals', 'Arrays']"
57cebe1dc6fdc20c57000ac9,Python,1,"def find_short(s):

    return len(sorted(s.split(), key = len)[0])",https://www.codewars.com/kata/57cebe1dc6fdc20c57000ac9,2023-05-12 14:23:26.089,7 kyu,Shortest Word,194088,PG1,['Fundamentals']
52c31f8e6605bcc646000082,Python,2,"def two_sum(numbers, target):

    cache = {}

    for i, num in enumerate(numbers):

        complement = target - num

        if complement in cache:

            return [cache[complement], i]

        cache[num] = i

    

    return [-1, -1]",https://www.codewars.com/kata/52c31f8e6605bcc646000082,2023-05-11 05:06:23.259,6 kyu,Two Sum,56154,wthit56,"['Arrays', 'Fundamentals', 'Algorithms']"
57a083a57cb1f31db7000028,Python,1,"def powers_of_two(n):

    return [2**x for x in range(n + 1)]",https://www.codewars.com/kata/57a083a57cb1f31db7000028,2023-05-11 20:36:43.312,8 kyu,Powers of 2,43592,wichu,"['Mathematics', 'Fundamentals']"
559590633066759614000063,Python,1,"def min_max(lst):

    return [min(lst), max(lst)]",https://www.codewars.com/kata/559590633066759614000063,2023-05-08 11:38:32.628,7 kyu,The highest profit wins!,70754,bkaes,"['Lists', 'Arrays', 'Fundamentals']"
62cb487e43b37a5829ab5752,Python,1,"from preloaded import FILTERS

import re



def is_valid(query: str) -> bool:

    filters = re.findall(r""(\b\w+):"", query)

    for filter in filters:

        if not filter in FILTERS:

            return False

        

    return True
",https://www.codewars.com/kata/62cb487e43b37a5829ab5752,2023-05-08 13:00:37.229,7 kyu,Google Dorking - Validating Queries,299,chr3st5an,['Regular Expressions']
60f3639b539c06001a076267,Python,1,"from typing import Dict, List



import numpy as np

from numpy import linalg as LA





def get_greatest_spore_multiplier(graph: Dict[int, List[int]]) -> float:

    if graph == {}:

        return 0

    

    # Create the node graph in matrix format

    nodes = np.zeros((len(graph), len(graph)))

    # Go through the graph dictionary to fill it in

    for key, value in graph.items():

        # The key represents which row we're on

        # It also represents a -1 in the matrix

        nodes[key][key] = -1

        # Iterate over the value (which is a list)

        for node in value:

            nodes[key][node] = 1

            

    # Find the eigenvalues

    eigenvalues = np.linalg.eig(nodes)

    

    # Find the maximum eigenvalue

    # Remember to add 1 since Av = (a-1)v = lambdav => a = lambda + 1            

    return max(eigenvalues[0]) + 1",https://www.codewars.com/kata/60f3639b539c06001a076267,2023-05-11 06:03:04.616,5 kyu,Spreading Spores Graph,29,cmistrata,"['Linear Algebra', 'Mathematics', 'Combinatorics', 'NumPy', 'Algorithms', 'Graph Theory']"
52b305bec65ea40fe90007a7,Python,1,"def grabscrab(said, possible_words):

    # Sort the words because fuck you I do what I want

    said = """".join(sorted(said))

    sorted_words = ["""".join(sorted(word)) for word in possible_words]

    return [possible_words[i] for i, word in enumerate(sorted_words) if said == word]",https://www.codewars.com/kata/52b305bec65ea40fe90007a7,2023-04-18 18:27:40.934,6 kyu,"Arrh, grabscrab!",5507,matstc,"['Strings', 'Algorithms']"
56a946cd7bd95ccab2000055,Python,1,"import re

def lowercase_count(string):

    return len(re.findall(r""[a-z]"", string))",https://www.codewars.com/kata/56a946cd7bd95ccab2000055,2023-05-05 12:54:03.589,8 kyu,Regex count lowercase letters,13983,tdowek1,"['Fundamentals', 'Regular Expressions', 'Algorithms']"
55aa075506463dac6600010d,Python,1,"from math import sqrt

from functools import reduce



def list_squared(m, n):

    # your code

    squares = []

    for num in range(m, n + 1):

        # Code graciously borrowed from stackoverflow (otherwise it's too slow)

        # https://stackoverflow.com/questions/6800193/what-is-the-most-efficient-way-of-finding-all-the-factors-of-a-number-in-python

        divisors = set(reduce(list.__add__, 

                ([i ** 2, (num//i) ** 2] for i in range(1, int(num**0.5) + 1) if num % i == 0)))

        if sqrt(sum(divisors)).is_integer():

            squares.append([num, sum(divisors)])

    

    return squares

    pass",https://www.codewars.com/kata/55aa075506463dac6600010d,2023-03-08 19:40:01.996,5 kyu,Integers: Recreation One,22444,g964,"['Fundamentals', 'Algorithms']"
54da539698b8a2ad76000228,Python,1,"def is_valid_walk(walk):

    #determine if walk is valid

    return len(walk) == 10 and walk.count(""n"") - walk.count(""s"") == 0 and walk.count(""e"") - walk.count(""w"") == 0",https://www.codewars.com/kata/54da539698b8a2ad76000228,2023-03-07 20:09:09.139,6 kyu,Take a Ten Minutes Walk,159453,JKphobic,"['Arrays', 'Fundamentals']"
583203e6eb35d7980400002a,Python,1,"import re as RegularExpressionLibrary

def count_smileys(arr):

    if not arr:

        return 0

    pattern = r""^[:;][-~]?[)D]$""

    smiley_count = 0

    for s in arr:

        if bool(RegularExpressionLibrary.match(pattern, s)):

            smiley_count += 1

    return smiley_count",https://www.codewars.com/kata/583203e6eb35d7980400002a,2023-05-12 06:07:47.401,6 kyu,Count the smiley faces!,76641,St3f4n,"['Regular Expressions', 'Fundamentals']"
57f609022f4d534f05000024,Python,1,"def stray(arr):

    result = 0

    for elem in arr:

        result ^= elem

        

    return result",https://www.codewars.com/kata/57f609022f4d534f05000024,2023-05-12 05:41:37.781,7 kyu,Find the stray number,51307,janitormeir,"['Fundamentals', 'Algorithms']"
58cb43f4256836ed95000f97,Python,1,"from math import prod

def find_difference(a, b):

    return abs(prod(a) - prod(b))",https://www.codewars.com/kata/58cb43f4256836ed95000f97,2023-05-12 14:24:45.412,8 kyu,Difference of Volumes of Cuboids,38631,Spherixo,['Fundamentals']
55f2b110f61eb01779000053,Python,1,"def get_sum(a,b):

    a, b = min(a, b), max(a, b)

    sum = 0

    for i in range(a, b + 1):

        sum += i

    return sum",https://www.codewars.com/kata/55f2b110f61eb01779000053,2023-05-11 08:50:57.890,7 kyu,Beginner Series #3 Sum of Numbers,168027,Vortus,"['Fundamentals', 'Algorithms']"
55685cd7ad70877c23000102,Python,1,"def make_negative( number ):

    return min(number, number * -1)",https://www.codewars.com/kata/55685cd7ad70877c23000102,2023-05-11 20:34:16.325,8 kyu,Return Negative,241547,Deantwo,['Fundamentals']
514a024011ea4fb54200004b,Python,1,"import re

def domain_name(url):

    pattern = r""(?:https?://)?(?:www\.)?([\w-]+)(?:\.\w+)?""

    return re.search(pattern, url).group(1)",https://www.codewars.com/kata/514a024011ea4fb54200004b,2023-05-11 08:58:06.763,5 kyu,Extract the domain name from a URL,60534,xianpants,"['Parsing', 'Regular Expressions']"
5a35f08b9e5f4923790010dc,Python,1,"import numpy as np



def looper(start, stop, number):

    return list(np.linspace(start, stop, num=number))",https://www.codewars.com/kata/5a35f08b9e5f4923790010dc,2023-05-10 12:15:29.611,7 kyu,Looper,324,Beast,"['NumPy', 'Puzzles']"
525f50e3b73515a6db000b83,Python,1,"def create_phone_number(n):

    # Convert number to string

    n = ''.join(map(str, n))

    # Format number

    return f""({n[0:3]}) {n[3:6]}-{n[6:]}""",https://www.codewars.com/kata/525f50e3b73515a6db000b83,2023-03-24 07:29:43.248,6 kyu,Create Phone Number,264601,xDranik,"['Arrays', 'Strings', 'Regular Expressions', 'Algorithms']"
57cfdf34902f6ba3d300001e,Python,1,"def two_sort(array):

    return ""***"".join(sorted(array, key = lambda x: tuple(ord(i) for i in x))[0])",https://www.codewars.com/kata/57cfdf34902f6ba3d300001e,2023-05-14 12:58:45.199,8 kyu,Sort and Star,34390,PG1,"['Fundamentals', 'Strings', 'Arrays', 'Sorting']"
5ae62fcf252e66d44d00008e,Python,1,"def expression_matter(a, b, c):

    # Find the largest combination of a, b and c

    combos = [a + b + c,

              a * b * c,

              a + (b * c),

              (a + b) * c,

              a * (b + c),

              (a * b) + c]

    return max(combos)",https://www.codewars.com/kata/5ae62fcf252e66d44d00008e,2023-05-11 13:42:38.920,8 kyu,Expressions Matter ,42739,MrZizoScream,"['Algorithms', 'Fundamentals']"
56efc695740d30f963000557,Python,1,"def to_alternating_case(string):

    return string.swapcase()",https://www.codewars.com/kata/56efc695740d30f963000557,2023-05-11 09:16:22.466,8 kyu,altERnaTIng cAsE <=> ALTerNAtiNG CaSe,43766,donaldsebleung,['Fundamentals']
5875b200d520904a04000003,Python,1,"def enough(cap, on, wait):

    return max(0, wait - cap + on)",https://www.codewars.com/kata/5875b200d520904a04000003,2023-05-12 10:12:09.509,8 kyu,Will there be enough space?,49446,user2514386,['Fundamentals']
5a3fe3dde1ce0e8ed6000097,Python,1,"def century(year):

    return (year - 1) // 100 + 1",https://www.codewars.com/kata/5a3fe3dde1ce0e8ed6000097,2023-05-12 12:56:34.454,8 kyu,Century From Year,147579,MrZizoScream,"['Fundamentals', 'Mathematics']"
